2 Cat.;4 Cat.;6 Cat.;8 Cat.;10 Cat.;15 Cat.;25 Cat.
0.4874;2.2608;6.0538;9.6664;16.3984;40.5338;92.9224
0.493;2.1836;6.4148;11.06;18.5756;34.1;99.0728
0.484;2.3312;6.558;10.9448;16.494;32.8754;102.194
0.4994;2.304;5.2968;9.7302;16.5582;38.0758;97.582
0.496;2.7358;5.4226;11.1094;16.391;29.0172;104.6344
0.474;2.628;5.916;10.44;14.1832;32.554;93.488
0.4636;2.2008;4.7628;10.168;15.498;38.6788;84.38
0.497;2.3266;5.5154;12.244;16.5122;36.7484;109.008
0.458;2.651;5.892;10.2376;13.522;34.803;92.1126
0.4904;2.8544;4.809;9.9232;16.7424;30.97;104.6944
0.4688;2.3928;5.7152;9.1222;18.9332;33.5362;90.5872
0.4692;2.4382;6.3352;9.3188;14.4912;37.929;117.1176
0.4802;2.5996;5.244;10.9258;16.1092;34.1494;89.1582
0.4692;2.6828;5.665;10.255;17.1468;34.4646;91.564
0.4616;2.3706;6.0932;8.906;15.7684;37.9126;90.7272
0.4126;2.2792;5.655;9.8432;15.224;37.9512;106.4936
0.4784;2.5018;5.4856;9.9936;16.6784;35.2912;80.798
0.4712;2.6472;5.7624;11.4194;14.863;34.0872;105.0774
0.5;2.3544;5.23;11.42;16.4128;41.3268;108.932
0.4846;2.992;5.4864;10.177;13.876;34.7648;98.2078
0.48;2.496;4.808;10.1182;14.0216;34.7128;112.82
0.4584;2.688;5.0926;9.301;16.5454;34.3532;103.5768
0.4758;2.5968;5.5466;9.6608;16.1764;36.583;120.742
0.484;2.6832;6.046;10.5202;17.0112;41.387;111.1678
0.4636;2.516;5.8372;11.5552;15.7644;32.9544;99.3168
0.4608;2.353;5.5184;9.8024;15.095;38.1912;101.921
0.5012;2.3164;5.2022;11.5;17.0546;37.7088;104.5378
0.4888;2.6816;5.5528;9.7954;16.09;32.333;107.9298
0.484;2.374;5.7472;9.267;14.7796;31.58;105.0708
0.4984;2.2412;5.0736;10.9292;16.811;39.64;116.0416
0.4936;2.516;5.8302;9.322;13.931;34.9208;90.436
0.4664;2.7344;4.542;9.6136;14.2948;37.0084;101.2744
0.4996;2.893;5.3836;10.816;16.128;32.198;98.24
0.488;2.107;5.9174;8.16;17.764;32.0422;101.3448
0.4126;2.1144;6.4774;9.7768;16.72;39.8512;101.7988
0.4928;2.3482;5.8168;11.1912;14.7972;34.512;101.6832
0.5;2.1506;5.3996;10.5426;15.1622;37.2406;118.2838
0.497;2.1646;5.452;10.0448;17.6272;38.9268;105.506
